# time;FREQ 2 [BUS 2 18.000]; FREQ 3 [BUS 3 13.800]
   -0.016667;    60.000000;    60.000000
   -0.008333;    60.000000;    60.000000
    0.000000;    60.000000;    60.000000
    0.008333;    60.000000;    60.000000
    0.016667;    60.000000;    60.000000
    0.025000;    60.000000;    60.000000
    0.033333;    60.000000;    60.000000
    0.041667;    60.000000;    60.000000
    0.050000;    60.000000;    60.000000
    0.058333;    60.000000;    60.000000
    0.066667;    60.000000;    60.000000
    0.075000;    60.000000;    60.000000
    0.083333;    60.000000;    60.000000
    0.091667;    60.000000;    60.000000
    0.100000;    59.999999;    60.000000
    0.108333;    59.999999;    60.000000
    0.116667;    59.999999;    60.000000
    0.125000;    59.999999;    60.000000
    0.133333;    59.999999;    60.000000
    0.141667;    59.999999;    59.999999
    0.150000;    59.999999;    59.999999
    0.158333;    59.999999;    59.999999
    0.166667;    59.999999;    59.999999
    0.175000;    59.999998;    59.999999
    0.183333;    59.999998;    59.999999
    0.191667;    59.999998;    59.999999
    0.200000;    59.999998;    59.999999
    0.208333;    59.999998;    59.999998
    0.216667;    59.999997;    59.999998
    0.225000;    59.999997;    59.999998
    0.233333;    59.999997;    59.999998
    0.241667;    59.999997;    59.999998
    0.250000;    59.999997;    59.999997
    0.258333;    59.999996;    59.999997
    0.266667;    59.999996;    59.999997
    0.275000;    59.999996;    59.999997
    0.283333;    59.999996;    59.999996
    0.291667;    59.999995;    59.999996
    0.300000;    59.999995;    59.999996
    0.308333;    59.999995;    59.999995
    0.316667;    59.999995;    59.999995
    0.325000;    59.999994;    59.999995
    0.333333;    59.999994;    59.999994
    0.341667;    59.999994;    59.999994
    0.350000;    59.999993;    59.999994
    0.358333;    59.999993;    59.999993
    0.366667;    59.999993;    59.999993
    0.375000;    59.999992;    59.999993
    0.383333;    59.999992;    59.999992
    0.391667;    59.999992;    59.999992
    0.400000;    59.999991;    59.999992
    0.408333;    59.999991;    59.999991
    0.416667;    59.999991;    59.999991
    0.425000;    59.999990;    59.999990
    0.433333;    59.999990;    59.999990
    0.441667;    59.999989;    59.999990
    0.450000;    59.999989;    59.999989
    0.458333;    59.999989;    59.999989
    0.466667;    59.999988;    59.999988
    0.475000;    59.999988;    59.999988
    0.483333;    59.999987;    59.999988
    0.491667;    59.999987;    59.999987
    0.500000;    59.999987;    59.999987
    0.508333;    59.999986;    59.999986
    0.516667;    59.999986;    59.999986
    0.525000;    59.999985;    59.999986
    0.533333;    59.999985;    59.999985
    0.541667;    59.999984;    59.999985
    0.550000;    59.999984;    59.999984
    0.558333;    59.999984;    59.999984
    0.566666;    59.999983;    59.999983
    0.575000;    59.999983;    59.999983
    0.583333;    59.999982;    59.999982
    0.591666;    59.999982;    59.999982
    0.600000;    59.999981;    59.999982
    0.608333;    59.999981;    59.999981
    0.616666;    59.999980;    59.999981
    0.625000;    59.999980;    59.999980
    0.633333;    59.999979;    59.999980
    0.641666;    59.999979;    59.999979
    0.650000;    59.999978;    59.999979
    0.658333;    59.999978;    59.999978
    0.666666;    59.999977;    59.999978
    0.675000;    59.999977;    59.999977
    0.683333;    59.999976;    59.999977
    0.691666;    59.999976;    59.999976
    0.700000;    59.999975;    59.999976
    0.708333;    59.999975;    59.999975
    0.716666;    59.999974;    59.999975
    0.725000;    59.999974;    59.999974
    0.733333;    59.999973;    59.999973
    0.741666;    59.999972;    59.999973
    0.750000;    59.999972;    59.999972
    0.758333;    59.999971;    59.999972
    0.766666;    59.999971;    59.999971
    0.775000;    59.999970;    59.999971
    0.783333;    59.999970;    59.999970
    0.791666;    59.999969;    59.999970
    0.800000;    59.999969;    59.999969
    0.808333;    59.999968;    59.999968
    0.816666;    59.999968;    59.999968
    0.825000;    59.999967;    59.999967
    0.833333;    59.999966;    59.999967
    0.841666;    59.999966;    59.999966
    0.850000;    59.999965;    59.999966
    0.858333;    59.999965;    59.999965
    0.866666;    59.999964;    59.999964
    0.875000;    59.999964;    59.999964
    0.883333;    59.999963;    59.999963
    0.891666;    59.999962;    59.999963
    0.899999;    59.999962;    59.999962
    0.908333;    59.999961;    59.999961
    0.916666;    59.999961;    59.999961
    0.924999;    59.999960;    59.999960
    0.933333;    59.999959;    59.999960
    0.941666;    59.999959;    59.999959
    0.949999;    59.999958;    59.999958
    0.958333;    59.999958;    59.999958
    0.966666;    59.999957;    59.999957
    0.974999;    59.999956;    59.999957
    0.983333;    59.999956;    59.999956
    0.991666;    59.999955;    59.999955
    0.999999;    59.999954;    59.999955
    1.008333;    59.999954;    59.999954
    1.016666;    59.999953;    59.999954
    1.024999;    59.999953;    59.999953
    1.033333;    59.999952;    59.999952
    1.041666;    59.999951;    59.999952
    1.049999;    59.999951;    59.999951
    1.058333;    59.999950;    59.999951
    1.066666;    59.999950;    59.999950
    1.074999;    59.999949;    59.999949
    1.083333;    59.999948;    59.999949
    1.091666;    59.999948;    59.999948
    1.099999;    59.999947;    59.999947
    1.108333;    59.999946;    59.999947
    1.116666;    59.999946;    59.999946
    1.124999;    59.999945;    59.999946
    1.133333;    59.999945;    59.999945
    1.141666;    59.999944;    59.999944
    1.149999;    59.999943;    59.999944
    1.158333;    59.999943;    59.999943
    1.166666;    59.999942;    59.999942
    1.174999;    59.999941;    59.999942
    1.183333;    59.999941;    59.999941
    1.191666;    59.999940;    59.999940
    1.199999;    59.999939;    59.999940
    1.208333;    59.999939;    59.999939
    1.216666;    59.999938;    59.999939
    1.224999;    59.999938;    59.999938
    1.233333;    59.999937;    59.999937
    1.241666;    59.999936;    59.999937
    1.249999;    59.999936;    59.999936
    1.258332;    59.999935;    59.999935
    1.266666;    59.999934;    59.999935
    1.274999;    59.999934;    59.999934
    1.283332;    59.999933;    59.999933
    1.291666;    59.999932;    59.999933
    1.299999;    59.999932;    59.999932
    1.308332;    59.999931;    59.999931
    1.316666;    59.999931;    59.999931
    1.324999;    59.999930;    59.999930
    1.333332;    59.999929;    59.999930
    1.341666;    59.999929;    59.999929
    1.349999;    59.999928;    59.999928
    1.358332;    59.999927;    59.999928
    1.366666;    59.999927;    59.999927
    1.374999;    59.999926;    59.999926
    1.383332;    59.999925;    59.999926
    1.391666;    59.999925;    59.999925
    1.399999;    59.999924;    59.999924
    1.408332;    59.999923;    59.999924
    1.416666;    59.999923;    59.999923
    1.424999;    59.999922;    59.999923
    1.433332;    59.999922;    59.999922
    1.441666;    59.999921;    59.999921
    1.449999;    59.999920;    59.999921
    1.458332;    59.999920;    59.999920
    1.466666;    59.999919;    59.999919
    1.474999;    59.999918;    59.999919
    1.483332;    59.999918;    59.999918
    1.491666;    59.999917;    59.999917
    1.499999;    59.999916;    59.999917
    1.508332;    59.999916;    59.999916
    1.516666;    59.999915;    59.999915
    1.524999;    59.999915;    59.999915
    1.533332;    59.999914;    59.999914
    1.541666;    59.999913;    59.999914
    1.549999;    59.999913;    59.999913
    1.558332;    59.999912;    59.999912
    1.566666;    59.999911;    59.999912
    1.574999;    59.999911;    59.999911
    1.583332;    59.999910;    59.999910
    1.591666;    59.999909;    59.999910
    1.599999;    59.999909;    59.999909
    1.608332;    59.999908;    59.999909
    1.616665;    59.999908;    59.999908
    1.624999;    59.999907;    59.999907
    1.633332;    59.999906;    59.999907
    1.641665;    59.999906;    59.999906
    1.649999;    59.999905;    59.999905
    1.658332;    59.999904;    59.999905
    1.666665;    59.999904;    59.999904
    1.674999;    59.999903;    59.999903
    1.683332;    59.999903;    59.999903
    1.691665;    59.999902;    59.999902
    1.699999;    59.999901;    59.999902
    1.708332;    59.999901;    59.999901
    1.716665;    59.999900;    59.999900
    1.724999;    59.999899;    59.999900
    1.733332;    59.999899;    59.999899
    1.741665;    59.999898;    59.999899
    1.749999;    59.999898;    59.999898
    1.758332;    59.999897;    59.999897
    1.766665;    59.999896;    59.999897
    1.774999;    59.999896;    59.999896
    1.783332;    59.999895;    59.999895
    1.791665;    59.999895;    59.999895
    1.799999;    59.999894;    59.999894
    1.808332;    59.999893;    59.999894
    1.816665;    59.999893;    59.999893
    1.824999;    59.999892;    59.999892
    1.833332;    59.999891;    59.999892
    1.841665;    59.999891;    59.999891
    1.849999;    59.999890;    59.999891
    1.858332;    59.999890;    59.999890
    1.866665;    59.999889;    59.999889
    1.874999;    59.999888;    59.999889
    1.883332;    59.999888;    59.999888
    1.891665;    59.999887;    59.999888
    1.899999;    59.999887;    59.999887
    1.908332;    59.999886;    59.999886
    1.916665;    59.999885;    59.999886
    1.924999;    59.999885;    59.999885
    1.933332;    59.999884;    59.999885
    1.941665;    59.999884;    59.999884
    1.949998;    59.999883;    59.999883
    1.958332;    59.999883;    59.999883
    1.966665;    59.999882;    59.999882
    1.974998;    59.999881;    59.999882
    1.983332;    59.999881;    59.999881
    1.991665;    59.999880;    59.999880
    1.999998;    59.999880;    59.999880
    2.008332;    59.999879;    59.999879
    2.016665;    59.999878;    59.999879
    2.024999;    59.999878;    59.999878
    2.033332;    59.999877;    59.999878
    2.041666;    59.999877;    59.999877
    2.049999;    59.999876;    59.999876
    2.058332;    59.999876;    59.999876
    2.066666;    59.999875;    59.999875
    2.074999;    59.999874;    59.999875
    2.083333;    59.999874;    59.999874
    2.091666;    59.999873;    59.999873
    2.100000;    59.999873;    59.999873
    2.108333;    59.999872;    59.999872
    2.116667;    59.999872;    59.999872
    2.125000;    59.999871;    59.999871
    2.133333;    59.999870;    59.999871
    2.141667;    59.999870;    59.999870
    2.150000;    59.999869;    59.999870
    2.158334;    59.999869;    59.999869
    2.166667;    59.999868;    59.999868
    2.175001;    59.999868;    59.999868
    2.183334;    59.999867;    59.999867
    2.191668;    59.999867;    59.999867
    2.200001;    59.999866;    59.999866
    2.208334;    59.999865;    59.999866
    2.216668;    59.999865;    59.999865
    2.225001;    59.999864;    59.999865
    2.233335;    59.999864;    59.999864
    2.241668;    59.999863;    59.999863
    2.250002;    59.999863;    59.999863
    2.258335;    59.999862;    59.999862
    2.266669;    59.999862;    59.999862
    2.275002;    59.999861;    59.999861
    2.283335;    59.999860;    59.999861
    2.291669;    59.999860;    59.999860
    2.300002;    59.999859;    59.999860
    2.308336;    59.999859;    59.999859
    2.316669;    59.999858;    59.999859
    2.325003;    59.999858;    59.999858
    2.333336;    59.999857;    59.999857
    2.341670;    59.999857;    59.999857
    2.350003;    59.999856;    59.999856
    2.358336;    59.999856;    59.999856
    2.366670;    59.999855;    59.999855
    2.375003;    59.999855;    59.999855
    2.383337;    59.999854;    59.999854
    2.391670;    59.999854;    59.999854
    2.400004;    59.999853;    59.999853
    2.408337;    59.999853;    59.999853
    2.416671;    59.999852;    59.999852
    2.425004;    59.999851;    59.999852
    2.433337;    59.999851;    59.999851
    2.441671;    59.999850;    59.999851
    2.450004;    59.999850;    59.999850
    2.458338;    59.999849;    59.999850
    2.466671;    59.999849;    59.999849
    2.475005;    59.999848;    59.999849
    2.483338;    59.999848;    59.999848
    2.491672;    59.999847;    59.999847
    2.500005;    59.999847;    59.999847
    2.508338;    59.999846;    59.999846
    2.516672;    59.999846;    59.999846
    2.525005;    59.999845;    59.999845
    2.533339;    59.999845;    59.999845
    2.541672;    59.999844;    59.999844
    2.550006;    59.999844;    59.999844
    2.558339;    59.999843;    59.999843
    2.566673;    59.999843;    59.999843
    2.575006;    59.999842;    59.999842
    2.583339;    59.999842;    59.999842
    2.591673;    59.999841;    59.999841
    2.600006;    59.999841;    59.999841
    2.608340;    59.999840;    59.999840
    2.616673;    59.999840;    59.999840
    2.625007;    59.999839;    59.999839
    2.633340;    59.999839;    59.999839
    2.641674;    59.999838;    59.999838
    2.650007;    59.999838;    59.999838
    2.658340;    59.999837;    59.999837
    2.666674;    59.999837;    59.999837
    2.675007;    59.999836;    59.999836
    2.683341;    59.999836;    59.999836
    2.691674;    59.999835;    59.999835
    2.700008;    59.999835;    59.999835
    2.708341;    59.999834;    59.999835
    2.716675;    59.999834;    59.999834
    2.725008;    59.999833;    59.999834
    2.733341;    59.999833;    59.999833
    2.741675;    59.999833;    59.999833
    2.750008;    59.999832;    59.999832
    2.758342;    59.999832;    59.999832
    2.766675;    59.999831;    59.999831
    2.775009;    59.999831;    59.999831
    2.783342;    59.999830;    59.999830
    2.791676;    59.999830;    59.999830
    2.800009;    59.999829;    59.999829
    2.808342;    59.999829;    59.999829
    2.816676;    59.999828;    59.999828
    2.825009;    59.999828;    59.999828
    2.833343;    59.999827;    59.999827
    2.841676;    59.999827;    59.999827
    2.850010;    59.999826;    59.999826
    2.858343;    59.999826;    59.999826
    2.866677;    59.999825;    59.999825
    2.875010;    59.999825;    59.999825
    2.883343;    59.999824;    59.999825
    2.891677;    59.999824;    59.999824
    2.900010;    59.999824;    59.999824
    2.908344;    59.999823;    59.999823
    2.916677;    59.999823;    59.999823
    2.925011;    59.999822;    59.999822
    2.933344;    59.999822;    59.999822
    2.941678;    59.999821;    59.999821
    2.950011;    59.999821;    59.999821
    2.958344;    59.999820;    59.999820
    2.966678;    59.999820;    59.999820
    2.975011;    59.999819;    59.999819
    2.983345;    59.999819;    59.999819
    2.991678;    59.999819;    59.999819
    3.000012;    59.999818;    59.999818
    3.008345;    59.999818;    59.999818
    3.016679;    59.999817;    59.999817
    3.025012;    59.999817;    59.999817
    3.033345;    59.999816;    59.999816
    3.041679;    59.999816;    59.999816
    3.050012;    59.999815;    59.999815
    3.058346;    59.999815;    59.999815
    3.066679;    59.999814;    59.999814
    3.075013;    59.999814;    59.999814
    3.083346;    59.999814;    59.999814
    3.091680;    59.999813;    59.999813
    3.100013;    59.999813;    59.999813
    3.108346;    59.999812;    59.999812
    3.116680;    59.999812;    59.999812
    3.125013;    59.999811;    59.999811
    3.133347;    59.999811;    59.999811
    3.141680;    59.999811;    59.999810
    3.150014;    59.999810;    59.999810
    3.158347;    59.999810;    59.999810
    3.166681;    59.999809;    59.999809
    3.175014;    59.999809;    59.999809
    3.183347;    59.999808;    59.999808
    3.191681;    59.999808;    59.999808
    3.200014;    59.999807;    59.999807
    3.208348;    59.999807;    59.999807
    3.216681;    59.999807;    59.999806
    3.225015;    59.999806;    59.999806
    3.233348;    59.999806;    59.999806
    3.241682;    59.999805;    59.999805
    3.250015;    59.999805;    59.999805
    3.258348;    59.999804;    59.999804
    3.266682;    59.999804;    59.999804
    3.275015;    59.999804;    59.999803
    3.283349;    59.999803;    59.999803
    3.291682;    59.999803;    59.999803
    3.300016;    59.999802;    59.999802
    3.308349;    59.999802;    59.999802
    3.316683;    59.999801;    59.999801
    3.325016;    59.999801;    59.999801
    3.333349;    59.999801;    59.999800
    3.341683;    59.999800;    59.999800
    3.350016;    59.999800;    59.999800
    3.358350;    59.999799;    59.999799
    3.366683;    59.999799;    59.999799
    3.375017;    59.999798;    59.999798
    3.383350;    59.999798;    59.999798
    3.391684;    59.999798;    59.999797
    3.400017;    59.999797;    59.999797
    3.408350;    59.999797;    59.999797
    3.416684;    59.999796;    59.999796
    3.425017;    59.999796;    59.999796
    3.433351;    59.999795;    59.999795
    3.441684;    59.999795;    59.999795
    3.450018;    59.999795;    59.999795
    3.458351;    59.999794;    59.999794
    3.466685;    59.999794;    59.999794
    3.475018;    59.999793;    59.999793
    3.483351;    59.999793;    59.999793
    3.491685;    59.999793;    59.999792
    3.500018;    59.999792;    59.999792
    3.508352;    59.999792;    59.999792
    3.516685;    59.999791;    59.999791
    3.525019;    59.999791;    59.999791
    3.533352;    59.999790;    59.999790
    3.541686;    59.999790;    59.999790
    3.550019;    59.999790;    59.999789
    3.558352;    59.999789;    59.999789
    3.566686;    59.999789;    59.999789
    3.575019;    59.999788;    59.999788
    3.583353;    59.999788;    59.999788
    3.591686;    59.999788;    59.999787
    3.600020;    59.999787;    59.999787
    3.608353;    59.999787;    59.999787
    3.616687;    59.999786;    59.999786
    3.625020;    59.999786;    59.999786
    3.633353;    59.999785;    59.999785
    3.641687;    59.999785;    59.999785
    3.650020;    59.999785;    59.999785
    3.658354;    59.999784;    59.999784
    3.666687;    59.999784;    59.999784
    3.675021;    59.999783;    59.999783
    3.683354;    59.999783;    59.999783
    3.691688;    59.999783;    59.999782
    3.700021;    59.999782;    59.999782
    3.708354;    59.999782;    59.999782
    3.716688;    59.999781;    59.999781
    3.725021;    59.999781;    59.999781
    3.733355;    59.999781;    59.999780
    3.741688;    59.999780;    59.999780
    3.750022;    59.999780;    59.999780
    3.758355;    59.999779;    59.999779
    3.766689;    59.999779;    59.999779
    3.775022;    59.999779;    59.999778
    3.783355;    59.999778;    59.999778
    3.791689;    59.999778;    59.999778
    3.800022;    59.999777;    59.999777
    3.808356;    59.999777;    59.999777
    3.816689;    59.999777;    59.999776
    3.825023;    59.999776;    59.999776
    3.833356;    59.999776;    59.999776
    3.841690;    59.999775;    59.999775
    3.850023;    59.999775;    59.999775
    3.858356;    59.999775;    59.999774
    3.866690;    59.999774;    59.999774
    3.875023;    59.999774;    59.999774
    3.883357;    59.999773;    59.999773
    3.891690;    59.999773;    59.999773
    3.900024;    59.999773;    59.999772
    3.908357;    59.999772;    59.999772
    3.916691;    59.999772;    59.999772
    3.925024;    59.999771;    59.999771
    3.933357;    59.999771;    59.999771
    3.941691;    59.999771;    59.999770
    3.950024;    59.999770;    59.999770
    3.958358;    59.999770;    59.999770
    3.966691;    59.999769;    59.999769
    3.975025;    59.999769;    59.999769
    3.983358;    59.999769;    59.999768
    3.991692;    59.999768;    59.999768
    4.000025;    59.999768;    59.999768
    4.008358;    59.999767;    59.999767
    4.016691;    59.999767;    59.999767
    4.025024;    59.999767;    59.999766
    4.033358;    59.999766;    59.999766
    4.041691;    59.999766;    59.999766
    4.050024;    59.999765;    59.999765
    4.058357;    59.999765;    59.999765
    4.066690;    59.999765;    59.999764
    4.075024;    59.999764;    59.999764
    4.083357;    59.999764;    59.999764
    4.091690;    59.999763;    59.999763
    4.100023;    59.999763;    59.999763
    4.108356;    59.999763;    59.999762
    4.116690;    59.999762;    59.999762
    4.125023;    59.999762;    59.999762
    4.133356;    59.999761;    59.999761
    4.141689;    59.999761;    59.999761
    4.150023;    59.999761;    59.999760
    4.158356;    59.999760;    59.999760
    4.166689;    59.999760;    59.999760
    4.175022;    59.999759;    59.999759
    4.183355;    59.999759;    59.999759
    4.191689;    59.999759;    59.999758
    4.200022;    59.999758;    59.999758
    4.208355;    59.999758;    59.999758
    4.216688;    59.999757;    59.999757
    4.225021;    59.999757;    59.999757
    4.233355;    59.999757;    59.999757
    4.241688;    59.999756;    59.999756
    4.250021;    59.999756;    59.999756
    4.258354;    59.999756;    59.999755
    4.266687;    59.999755;    59.999755
    4.275021;    59.999755;    59.999755
    4.283354;    59.999754;    59.999754
    4.291687;    59.999754;    59.999754
    4.300020;    59.999754;    59.999753
    4.308353;    59.999753;    59.999753
    4.316687;    59.999753;    59.999753
    4.325020;    59.999752;    59.999752
    4.333353;    59.999752;    59.999752
    4.341686;    59.999752;    59.999751
    4.350019;    59.999751;    59.999751
    4.358353;    59.999751;    59.999751
    4.366686;    59.999751;    59.999750
    4.375019;    59.999750;    59.999750
    4.383352;    59.999750;    59.999750
    4.391685;    59.999749;    59.999749
    4.400019;    59.999749;    59.999749
    4.408352;    59.999749;    59.999748
    4.416685;    59.999748;    59.999748
    4.425018;    59.999748;    59.999748
    4.433352;    59.999747;    59.999747
    4.441685;    59.999747;    59.999747
    4.450018;    59.999747;    59.999746
    4.458351;    59.999746;    59.999746
    4.466684;    59.999746;    59.999746
    4.475018;    59.999746;    59.999745
    4.483351;    59.999745;    59.999745
    4.491684;    59.999745;    59.999745
    4.500017;    59.999744;    59.999744
    4.508350;    59.999744;    59.999744
    4.516684;    59.999744;    59.999743
    4.525017;    59.999743;    59.999743
    4.533350;    59.999743;    59.999743
    4.541683;    59.999742;    59.999742
    4.550016;    59.999742;    59.999742
    4.558350;    59.999742;    59.999742
    4.566683;    59.999741;    59.999741
    4.575016;    59.999741;    59.999741
    4.583349;    59.999741;    59.999740
    4.591682;    59.999740;    59.999740
    4.600016;    59.999740;    59.999740
    4.608349;    59.999739;    59.999739
    4.616682;    59.999739;    59.999739
    4.625015;    59.999739;    59.999739
    4.633348;    59.999738;    59.999738
    4.641682;    59.999738;    59.999738
    4.650015;    59.999738;    59.999737
    4.658348;    59.999737;    59.999737
    4.666681;    59.999737;    59.999737
    4.675014;    59.999736;    59.999736
    4.683348;    59.999736;    59.999736
    4.691681;    59.999736;    59.999736
    4.700014;    59.999735;    59.999735
    4.708347;    59.999735;    59.999735
    4.716681;    59.999735;    59.999734
    4.725014;    59.999734;    59.999734
    4.733347;    59.999734;    59.999734
    4.741680;    59.999733;    59.999733
    4.750013;    59.999733;    59.999733
    4.758347;    59.999733;    59.999733
    4.766680;    59.999732;    59.999732
    4.775013;    59.999732;    59.999732
    4.783346;    59.999732;    59.999731
    4.791679;    59.999731;    59.999731
    4.800013;    59.999731;    59.999731
    4.808346;    59.999731;    59.999730
    4.816679;    59.999730;    59.999730
    4.825012;    59.999730;    59.999730
    4.833345;    59.999729;    59.999729
    4.841679;    59.999729;    59.999729
    4.850012;    59.999729;    59.999729
    4.858345;    59.999728;    59.999728
    4.866678;    59.999728;    59.999728
    4.875011;    59.999728;    59.999727
    4.883345;    59.999727;    59.999727
    4.891678;    59.999727;    59.999727
    4.900011;    59.999727;    59.999726
    4.908344;    59.999726;    59.999726
    4.916677;    59.999726;    59.999726
    4.925011;    59.999725;    59.999725
    4.933344;    59.999725;    59.999725
    4.941677;    59.999725;    59.999725
    4.950010;    59.999724;    59.999724
    4.958344;    59.999724;    59.999724
    4.966677;    59.999724;    59.999723
    4.975010;    59.999723;    59.999723
    4.983343;    59.999723;    59.999723
    4.991676;    59.999723;    59.999722
    5.000010;    59.999722;    59.999722
    5.008343;    59.999722;    59.999722
    5.016676;    59.999721;    59.999721
    5.025009;    59.999721;    59.999721
    5.033342;    59.999721;    59.999721
    5.041676;    59.999720;    59.999720
    5.050009;    59.999720;    59.999720
    5.058342;    59.999720;    59.999720
    5.066675;    59.999719;    59.999719
    5.075008;    59.999719;    59.999719
    5.083342;    59.999719;    59.999718
    5.091675;    59.999718;    59.999718
    5.100008;    59.999718;    59.999718
    5.108341;    59.999718;    59.999717
    5.116674;    59.999717;    59.999717
    5.125008;    59.999717;    59.999717
    5.133341;    59.999717;    59.999716
    5.141674;    59.999716;    59.999716
    5.150007;    59.999716;    59.999716
    5.158340;    59.999716;    59.999715
    5.166674;    59.999715;    59.999715
    5.175007;    59.999715;    59.999715
    5.183340;    59.999714;    59.999714
    5.191673;    59.999714;    59.999714
    5.200006;    59.999714;    59.999714
    5.208340;    59.999713;    59.999713
    5.216673;    59.999713;    59.999713
    5.225006;    59.999713;    59.999713
    5.233339;    59.999712;    59.999712
    5.241673;    59.999712;    59.999712
    5.250006;    59.999712;    59.999712
    5.258339;    59.999711;    59.999711
    5.266672;    59.999711;    59.999711
    5.275005;    59.999711;    59.999711
    5.283339;    59.999710;    59.999710
    5.291672;    59.999710;    59.999710
    5.300005;    59.999710;    59.999710
    5.308338;    59.999709;    59.999709
    5.316671;    59.999709;    59.999709
    5.325005;    59.999709;    59.999708
    5.333338;    59.999708;    59.999708
    5.341671;    59.999708;    59.999708
    5.350004;    59.999708;    59.999708
    5.358337;    59.999707;    59.999707
    5.366671;    59.999707;    59.999707
    5.375004;    59.999707;    59.999706
    5.383337;    59.999706;    59.999706
    5.391670;    59.999706;    59.999706
    5.400003;    59.999706;    59.999705
    5.408337;    59.999705;    59.999705
    5.416670;    59.999705;    59.999705
    5.425003;    59.999705;    59.999704
    5.433336;    59.999704;    59.999704
    5.441669;    59.999704;    59.999704
    5.450003;    59.999704;    59.999704
    5.458336;    59.999703;    59.999703
    5.466669;    59.999703;    59.999703
    5.475002;    59.999703;    59.999703
    5.483335;    59.999702;    59.999702
    5.491669;    59.999702;    59.999702
    5.500002;    59.999702;    59.999702
    5.508335;    59.999701;    59.999701
    5.516668;    59.999701;    59.999701
    5.525002;    59.999701;    59.999701
    5.533335;    59.999700;    59.999700
    5.541668;    59.999700;    59.999700
    5.550001;    59.999700;    59.999700
    5.558334;    59.999699;    59.999699
    5.566668;    59.999699;    59.999699
    5.575001;    59.999699;    59.999699
    5.583334;    59.999698;    59.999698
    5.591667;    59.999698;    59.999698
    5.600000;    59.999698;    59.999698
    5.608334;    59.999698;    59.999697
    5.616667;    59.999697;    59.999697
    5.625000;    59.999697;    59.999697
    5.633333;    59.999697;    59.999696
    5.641666;    59.999696;    59.999696
    5.650000;    59.999696;    59.999696
    5.658333;    59.999696;    59.999696
    5.666666;    59.999695;    59.999695
    5.674999;    59.999695;    59.999695
    5.683332;    59.999695;    59.999695
    5.691666;    59.999694;    59.999694
    5.699999;    59.999694;    59.999694
    5.708332;    59.999694;    59.999694
    5.716665;    59.999693;    59.999693
    5.724998;    59.999693;    59.999693
    5.733332;    59.999693;    59.999693
    5.741665;    59.999693;    59.999692
    5.749998;    59.999692;    59.999692
    5.758331;    59.999692;    59.999692
    5.766665;    59.999692;    59.999692
    5.774998;    59.999691;    59.999691
    5.783331;    59.999691;    59.999691
    5.791664;    59.999691;    59.999691
    5.799997;    59.999690;    59.999690
    5.808331;    59.999690;    59.999690
    5.816664;    59.999690;    59.999690
    5.824997;    59.999690;    59.999689
    5.833330;    59.999689;    59.999689
    5.841663;    59.999689;    59.999689
    5.849997;    59.999689;    59.999689
    5.858330;    59.999688;    59.999688
    5.866663;    59.999688;    59.999688
    5.874996;    59.999688;    59.999688
    5.883329;    59.999687;    59.999687
    5.891663;    59.999687;    59.999687
    5.899996;    59.999687;    59.999687
    5.908329;    59.999687;    59.999686
    5.916662;    59.999686;    59.999686
    5.924995;    59.999686;    59.999686
    5.933329;    59.999686;    59.999686
    5.941662;    59.999685;    59.999685
    5.949995;    59.999685;    59.999685
    5.958328;    59.999685;    59.999685
    5.966661;    59.999685;    59.999684
    5.974995;    59.999684;    59.999684
    5.983328;    59.999684;    59.999684
    5.991661;    59.999684;    59.999684
    5.999994;    59.999683;    59.999683
    6.008327;    59.999683;    59.999683
    6.016661;    59.999683;    59.999683
    6.024994;    59.999683;    59.999682
    6.033327;    59.999682;    59.999682
    6.041660;    59.999682;    59.999682
    6.049994;    59.999682;    59.999682
    6.058327;    59.999681;    59.999681
    6.066660;    59.999681;    59.999681
    6.074993;    59.999681;    59.999681
    6.083326;    59.999681;    59.999680
    6.091660;    59.999680;    59.999680
    6.099993;    59.999680;    59.999680
    6.108326;    59.999680;    59.999680
    6.116659;    59.999680;    59.999679
    6.124992;    59.999679;    59.999679
    6.133326;    59.999679;    59.999679
    6.141659;    59.999679;    59.999679
    6.149992;    59.999678;    59.999678
    6.158325;    59.999678;    59.999678
    6.166658;    59.999678;    59.999678
    6.174992;    59.999678;    59.999677
    6.183325;    59.999677;    59.999677
    6.191658;    59.999677;    59.999677
    6.199991;    59.999677;    59.999677
    6.208324;    59.999677;    59.999676
    6.216658;    59.999676;    59.999676
    6.224991;    59.999676;    59.999676
    6.233324;    59.999676;    59.999676
    6.241657;    59.999675;    59.999675
    6.249990;    59.999675;    59.999675
    6.258324;    59.999675;    59.999675
    6.266657;    59.999675;    59.999675
    6.274990;    59.999674;    59.999674
    6.283323;    59.999674;    59.999674
    6.291656;    59.999674;    59.999674
    6.299990;    59.999674;    59.999674
    6.308323;    59.999673;    59.999673
    6.316656;    59.999673;    59.999673
    6.324989;    59.999673;    59.999673
    6.333323;    59.999673;    59.999673
    6.341656;    59.999672;    59.999672
    6.349989;    59.999672;    59.999672
    6.358322;    59.999672;    59.999672
    6.366655;    59.999672;    59.999672
    6.374989;    59.999671;    59.999671
    6.383322;    59.999671;    59.999671
    6.391655;    59.999671;    59.999671
    6.399988;    59.999671;    59.999671
    6.408321;    59.999670;    59.999670
    6.416655;    59.999670;    59.999670
    6.424988;    59.999670;    59.999670
    6.433321;    59.999670;    59.999670
